Asaccus iranicus,"TORKI, AHMADZADEH, ILGAZ, AVCI & KUMLUTAS 2011",,,"Phyllodactylidae, Sauria (lizards: geckos)"
Asaccus kermanshahensis,RASTEGAR-POUYANI 1996,,,"Phyllodactylidae, Sauria (lizards: geckos)"
Asaccus kurdistanensis,"RASTEGAR-POUYANI,NILSON & FAIZI 2006",,,"Phyllodactylidae, Sauria (lizards: geckos)"
Asaccus montanus,GARDNER 1994,,Mountain Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Asaccus nasrullahi,WERNER 2006,,,"Phyllodactylidae, Sauria (lizards: geckos)"
Asaccus platyrhynchus,ARNOLD & GARDNER 1994,,Flat-snouted Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Asaccus saffinae,AFRASIAB & MOHAMAD 2009,,,"Phyllodactylidae, Sauria (lizards: geckos)"
Asaccus tangestanensis,"TORKI, AHMADZADEH, ILGAZ, AVCI & KUMLUTAS 2011",,,"Phyllodactylidae, Sauria (lizards: geckos)"
Asaccus zagrosicus,"TORKI, AHMADZADEH, ILGAZ, AVCI & KUMLUTAS 2011",,,"Phyllodactylidae, Sauria (lizards: geckos)"
Aspidelaps lubricus,(LAURENTI 1768),"Aspidelaps lubricus cowlesi BOGERT, 1940
Aspidelaps lubricus lubricus (LAURENTI, 1768)","E: cowlesi: Angolan Coral Snake
infuscatus: Western Coral Snake
lubricus: Cape Coral Snake
G: Kap-Zwergschildkobra, Schildnasenkobra","Elapidae, Serpentes (snakes)"
Aspidelaps scutatus,(SMITH 1849),"Aspidelaps scutatus fulafulus (BIANCONI 1849: 108)
Aspidelaps scutatus intermedius BROADLEY 1968
Aspidelaps scutatus scutatus (SMITH, 1849)","E: scutatus: Shield-nose Snake
fulafula: Eastern Shield-nose Snake
intermedius: Intermediate Shield-nose Snake
G: Schildnasenkobra, Schildkobra","Elapidae, Serpentes (snakes)"
Aspidites melanocephalus,(KREFFT 1864),,"E: Black-headed Python
G: Schwarzkopfpython","Pythonidae, Henophidia, Pythonoidea, Serpentes (snakes)"
Aspidites ramsayi,(MACLEAY 1882),,"E: Woma Python
G: Woma-Python, Ramsays Python","Pythonidae, Henophidia, Pythonoidea, Serpentes (snakes)"
Aspidomorphus lineaticollis,(WERNER 1903),,Striped crown snake,"Elapidae, Serpentes (snakes)"
Aspidomorphus muelleri,(SCHLEGEL 1837),"Aspidomorphus muelleri interruptus BRONGERSMA, 1934
Aspidomorphus muelleri lineatus BRONGERSMA, 1934
Aspidomorphus muelleri muelleri (SCHLEGEL, 1837)",Müller’s crown snake,"Elapidae, Serpentes (snakes)"
Aspidomorphus schlegelii,(GÜNTHER 1872),,Schlegel’s crown snake,"Elapidae, Serpentes (snakes)"
Aspidoscelis angusticeps,(COPE 1878),"Aspidoscelis angusticeps petenensis (BEARGIE & MCCOY 1964)
Aspidoscelis angusticeps angusticeps (COPE 1877)",YucatanWhiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis burti,(TAYLOR 1938),,Canyon Spotted Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis calidipes,(DUELLMAN 1955),,Rio Tepalcatepic Valley Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis ceralbensis,(VAN DENBURGH & SLEVIN 1921),,Cerralvo Island Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis communis,(COPE 1878),"Aspidoscelis communis mariarum (GÜNTHER 1885)
Aspidoscelis communis communis (COPE 1878)",Colima Giant Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis costata,(COPE 1878),"Aspidoscelis costata barrancorum (ZWEIFEL 1959)
Aspidoscelis costata costatus (COPE 1878)
Aspidoscelis costata griseocephalus (ZWEIFEL 1959)
Aspidoscelis costata huico (ZWEIFEL 1959)
Aspidoscelis costata mazatlanensis (ZWEIFEL 1959)
Aspidoscelis costata nigrigularis (ZWEIFEL 1959)
Aspidoscelis costata occidentalis (GADOW 1906)
Aspidoscelis costata zweifeli (DUELLMAN 1960)",Western Mexico Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis cozumelae,(GADOW 1906),,Cozumel Racerunner,"Teiidae, Sauria (lizards)"
Aspidoscelis danheimae,(BURT 1929),,,"Teiidae, Sauria (lizards)"
Aspidoscelis deppei,(WIEGMANN 1834),"Aspidoscelis deppei infernalis (DUELLMAN & WELLMAN 1969)
Aspidoscelis deppei deppei (WIEGMANN 1834)
Aspidoscelis deppei schizophorus (SMITH & BRANDON 1968)",Blackbelly Racerunner,"Teiidae, Sauria (lizards)"
Aspidoscelis exsanguis,(LOWE 1956),,Chihuahuan Spotted Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis flagellicauda,(LOWE & WRIGHT 1964),,Gila Spotted Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis gularis,(BAIRD & GIRARD 1852),"Aspidoscelis gularis gularis (BAIRD & GIRARD 1852)
Aspidoscelis gularis colossus (DIXON, LIEB & KETCHERSID 1971)
Aspidoscelis gularis pallidus (DUELLMANB & ZWEIFEL 1962)
Aspidoscelis gularis semiannulatus (WALKER 1967)
Aspidoscelis gularis semifasciatus (COPE 1892)
Aspidoscelis gularis septemvittata (COPE 1892)","Eastern Spotted Whiptail
Mexican Plateau Spotted Whiptail [septemvittata]","Teiidae, Sauria (lizards)"
Aspidoscelis guttata,(WIEGMANN 1834),"Aspidoscelis guttata flavilineatus (DUELLMAN & WELLMAN 1960)
Aspidoscelis guttata guttata (WIEGMANN 1834)
Aspidoscelis guttata immutabilis (COPE 1878)",Mexican Racerunner,"Teiidae, Sauria (lizards)"
Aspidoscelis hyperythra,(COPE 1864),"Aspidoscelis hyperythra beldingi (STEJNEGER 1894)
Aspidoscelis hyperythra carmenensis (MASLIN & SECOY 1986)
Aspidoscelis hyperythra espiritensis (VAN DENBURGH & SLEVIN 1921)
Aspidoscelis hyperythra franciscensis (VAN DENBURGH & SLEVIN 1921)
Aspidoscelis hyperythra hyperythrus (COPE 1863)
Aspidoscelis hyperythra caeruleus (DICKERSON 1919)
Aspidoscelis hyperythra schmidti (VAN DENBURGH & SLEVIN 1921)","E: beldingi: Belding’s Orange-throated Whiptail
G: Orangekehlige Rennechse","Teiidae, Sauria (lizards)"
Aspidoscelis inornata,(BAIRD 1859),"Aspidoscelis inornata arizonae (VAN DENBURGH 1896)
Aspidoscelis inornata chihuahuae (WRIGHT & LOWE 1993)
Aspidoscelis inornata cienegae (WRIGHT & LOWE 1993)
Aspidoscelis inornata gypsi (WRIGHT & LOWE 1993)
Aspidoscelis inornata heptagramma (AXTELL 1961)
Aspidoscelis inornata junipera (WRIGHT & LOWE 1993)
Aspidoscelis inornata llanuras (WRIGHT & LOWE 1993)
Aspidoscelis inornata inornata (BAIRD 1859)
Aspidoscelis inornata octolineata (BAIRD 1858)
Aspidoscelis inornata paulula (WILLIAMS 1890)","Little Striped Whiptail
arizonae: Arizona Striped Whiptail
gypsi: Little White Whiptail
heptagrammus: Trans-Pecos Striped Whiptail
juniperus: Woodland Striped Whiptail
llanuras: Plains Striped Whiptail","Teiidae, Sauria (lizards)"
Aspidoscelis labialis,(STEJNEGER 1890),,Baja California Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis laredoensis,"(MCKINNEY, KAY & ANDERSON 1973)",,Laredo Striped Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis lineattissima,(COPE 1878),"Aspidoscelis lineattissima duodecemlineatus (LEWIS 1956)
Aspidoscelis lineattissima exoristus (DUELLMAN & WELLMAN 1960)
Aspidoscelis lineattissima lineattissimus (COPE 1878)
Aspidoscelis lineattissima lividis (DUELLMAN & WELLMAN 1960)",Many-lined Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis marmorata,(BAIRD & GIRARD 1852),"Aspidoscelis marmorata marmorata (BAIRD & GIRARD 1852)
Aspidoscelis marmorata reticuloriens (HENDRICKS & DIXON 1986)","marmorata: Western Marbled Whiptail
reticuloriens: Eastern Marbled Whiptail","Teiidae, Sauria (lizards)"
Aspidoscelis maslini,(FRITTS 1969),,Maslin’s Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis maxima,(COPE 1864),,Cape Region Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis mexicana,(PETERS 1869),,Mexican Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis motaguae,(SACKETT 1941),,Giant Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis neomexicana,(LOWE & ZWEIFEL 1952),,New Mexico Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis neotesselata,"(WALKER, CORDES & TAYLOR 1997)",,"Colorado Checkered Whiptail, Triploid Checkered Whiptail","Teiidae, Sauria (lizards)"
Aspidoscelis opatae,(WRIGHT 1967),,OpataWhiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis pai,(WRIGHT & LOWE 1993),,Pai Striped Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis parvisocia,(ZWEIFEL 1960),,Mexican Pigmy Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis picta,(VAN DENBURGH & SLEVIN 1921),,,"Teiidae, Sauria (lizards)"
Aspidoscelis rodecki,(MCCOY & MASLIN 1962),,Rodeck's Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis sackii,(WIEGMANN 1834),"Aspidoscelis sackii sackii (WIEGMANN 1834)
Aspidoscelis sackii bocourti (BOULENGER 1885)
Aspidoscelis sackii australis (GADOW 1906)
Aspidoscelis sackii gigas (DAVIS & SMITH 1952)",,"Teiidae, Sauria (lizards)"
Aspidoscelis scalaris,(COPE 1892),,Rusty-rumped Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis sexlineata,(LINNAEUS 1766),"Aspidoscelis sexlineata sexlineata (LINNAEUS 1766)
Aspidoscelis sexlineata stephensae (TRAUTH 1992)
Aspidoscelis sexlineata viridis (LOWE 1966)","Six-lined Racerunner
sexlineata: Eastern Six-lined Racerunner
stephensae: Texas Yellow-headed Racerunner
viridis: Prairie Racerunner","Teiidae, Sauria (lizards)"
Aspidoscelis sonorae,(LOWE & WRIGHT 1964),,Sonoran spotted whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis stictogramma,(BURGER 1950),,Giant Spotted Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis tesselata,(SAY 1823),,"tesselata: Common Checkered Whiptail
dixoni: Gray Checkered Whiptail","Teiidae, Sauria (lizards)"
Aspidoscelis tigris,(BAIRD & GIRARD 1852),"Aspidoscelis tigris aethiops (COPE 1900)
Aspidoscelis tigris dickersonae (VAN DENBURGH & SLEVIN 1921)
Aspidoscelis tigris disparilis (DICKERSON 1919)
Aspidoscelis tigris multiscutatus (COPE 1892)
Aspidoscelis tigris munda (CAMP 1916: 71)
Aspidoscelis tigris nigroriens (HENDRICKS & DIXON 1986)
Aspidoscelis tigris pulcher (WILLIAMS, SMITH & CHRAPLIWY 1960)
Aspidoscelis tigris punctatus (WALKER & MASLIN 1964)
Aspidoscelis tigris punctilinealis (DICKERSON 1919)
Aspidoscelis tigris rubidus (COPE 1892)
Aspidoscelis tigris septentrionalis (BURGER 1950)
Aspidoscelis tigris stejnegeri (VAN DENBURGH 1894)
Aspidoscelis tigris tigris (BAIRD & GIRARD 1852)
Aspidoscelis tigris vandenburghi (DICKERSON 1919)
Aspidoscelis tigris variolosus (COPE 1892)
Aspidoscelis tigris vividus (WALKER 1981)","E: Western Whiptail, Tiger Whiptail
G: Tiger-Rennechse
punctilinealis: Sonoran Tiger Whiptail
stejnegeri: Coastal Whiptail","Teiidae, Sauria (lizards)"
Aspidoscelis uniparens,(WRIGHT & LOWE 1965),,Desert Grassland Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis velox,(SPRINGER 1928),,Plateau Striped Whiptail,"Teiidae, Sauria (lizards)"
Aspidoscelis xanthonota,(DUELLMAN & LOWE 1953),,Red-backed Whiptail,"Teiidae, Sauria (lizards)"
Aspidura brachyorrhos,(BOIE 1827),,Boie's Rough-sided Snake,"Natricidae, Colubroidea, Serpentes (snakes)"
Aspidura ceylonensis,(GÜNTHER 1858),,Ceylon Keelback,"Natricidae, Colubroidea, Serpentes (snakes)"
Aspidura copei,GÜNTHER 1864,,,"Natricidae, Colubroidea, Serpentes (snakes)"
Aspidura deraniyagalae,GANS & FETCHO 1982,,Sri Lanka Rough-sided Snake,"Natricidae, Colubroidea, Serpentes (snakes)"
Aspidura drummondhayi,BOULENGER 1904,,Drummond-Hay's Rough-sided Snake,"Natricidae, Colubroidea, Serpentes (snakes)"
Aspidura guentheri,FERGUSON 1876,,Günther's Rough-sided Snake,"Natricidae, Colubroidea, Serpentes (snakes)"
Aspidura trachyprocta,COPE 1860,,Common Rough-sided Snake,"Natricidae, Colubroidea, Serpentes (snakes)"
Aspronema cochabambae,(DUNN 1935),,,"Scincidae, Mabuyinae, Sauria (lizards)"
Aspronema dorsivittatum,(COPE 1862),,Paraguay Mabuya,"Scincidae, Mabuyinae, Sauria (lizards)"
Asthenodipsas laevis,(BOIE 1827),,"E: Smooth Slug Snake
G: Gefleckte Schneckennatter","Pareatidae, Serpentes (snakes)"
Asthenodipsas lasgalenensis,"LOREDO, WOOD, QUAH, ANUAR, GREER, AHMAD & GRISMER 2013",,Mirkwood Forest Slug Snake,"Pareatidae, Serpentes (snakes)"
Asthenodipsas malaccanus,PETERS 1864,,"E: Malayan Slug Snake
G: Malaiische Schneckennatter","Pareatidae, Serpentes (snakes)"
Asthenodipsas tropidonotus,(LIDTH DE JEUDE 1923),,"E: Sumatra Slug Snake
G: Sumatra-Schneckennatter","Pareatidae, Serpentes (snakes)"
Asthenodipsas vertebralis,(BOULENGER 1900),,"E: Asian Slug Snake, Mountain Slug Snake, Mountain Snail Snake
G: Bergschneckennatter","Pareatidae, Serpentes (snakes)"
Astrochelys radiata,(SHAW 1802),,"E: Radiated  Tortoise
G: Strahlenschildkröte","Testudinidae, Testudines (turtles)"
Astrochelys yniphora,(VAILLANT 1885),,"E: Madagascan (Plowshare or Ploughshare) Tortoise
G: Madagassische Schnabelbrustschildkröte","Testudinidae, Testudines (turtles)"
Asymblepharus alaicus,(ELPATJEVSKY 1901),"Asymblepharus alaicus kucenkoi NIKOLSKY 1902
Asymblepharus alaicus alaicus ELPATJEVSKY 1901
Asymblepharus alaicus yakovlevae EREMCHENKO 1983",G: Alaisches Natterauge,"Scincidae, Sphenomorphinae, Sauria (lizards)"
Asymblepharus eremchenkoi,PANFILOV 1999,,,"Scincidae, Sphenomorphinae, Sauria (lizards)"
Asymblepharus himalayanus,(GÜNTHER 1864),,Himalaya Ground Skink,"Scincidae, Sphenomorphinae, Sauria (lizards)"
Asymblepharus ladacensis,(GÜNTHER 1864),"Asymblepharus ladacensis ladacensis (GÜNTHER 1864)
Asymblepharus ladacensis stimsoni (JEREMCENKO 1992)",Ladak Ground Skink,"Scincidae, Sphenomorphinae, Sauria (lizards)"
Asymblepharus mahabharatus,"JEREMČENKO, SHAH & PANFILOV 1998",,Mahabharat ground skink,"Scincidae, Sphenomorphinae, Sauria (lizards)"
Asymblepharus nepalensis,EREMCHENKO & HELFENBERGER 1998,,Nepal ground skink,"Scincidae, Sphenomorphinae, Sauria (lizards)"
Asymblepharus sikimmensis,(BLYTH 1854),,"Sikkim Ground Skink, Bronzy-brown Skink","Scincidae, Sphenomorphinae, Sauria (lizards)"
Asymblepharus tragbulense,(ALCOCK 1898),,,"Scincidae, Sphenomorphinae, Sauria (lizards)"
Ateuchosaurus chinensis,GRAY 1845,,"Chinese short-limbed skink, Chinese Ateuchosaurus","Scincidae, Scincinae (Ateuchosauridae), Sauria (lizards)"
Ateuchosaurus pellopleurus,(HALLOWELL 1861),"Ateuchosaurus pellopleurus browni (VAN DENBURGH 1912)
Ateuchosaurus pellopleurus pellopleurus (HALLOWELL 1861)",Ryukyu short-legged skink,"Scincidae, Scincinae (Ateuchosauridae), Sauria (lizards)"
Atheris acuminata,BROADLEY 1998,,Acuminate bush viper,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris anisolepis,MOCQUARD 1887,,Mayombe Bush-Viper,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris barbouri,LOVERIDGE 1930,,Uzungwe Mountain Bush Viper,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris broadleyi,LAWSON 1999,,,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris ceratophora,WERNER 1896,,"G: Usambara-Buschviper, Gehörnte Buschviper","Viperidae, Viperinae, Serpentes (snakes)"
Atheris chlorechis,(PEL 1851),,,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris desaixi,ASHE 1968,,Ashe's Bush Viper,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris hirsuta,ERNST & RÖDEL 2002,,,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris hispida,LAURENT 1955,,African Hairy Bush Viper,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris katangensis,DE WITTE 1953,,Katanga Mountain Bush Viper,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris mabuensis,BRANCH & BAYLISS 2009,,,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris matildae,"MENEGON, DAVENPORT & HOWELL 2011",,Matilda's Horned Viper,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris nitschei,TORNIER 1902,,Great Lakes Bush Viper,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris rungweensis,BOGERT 1940,,Mt Rungwe bush viper,"Viperidae, Viperinae, Serpentes (snakes)"
Atheris squamigera,(HALLOWELL 1854),,"E: Variable Bush Viper, African Bush Viper, Rough-scaled Bush Viper
G: Rankschuppige Buschviper","Viperidae, Viperinae, Serpentes (snakes)"
Atheris subocularis,FISCHER 1888,,,"Viperidae, Viperinae, Serpentes (snakes)"
Atlantolacerta andreanskyi,(WERNER 1929),,Andreansky's Lizard,"Lacertidae, Sauria (lizards)"
Atractaspis andersonii,BOULENGER 1905,,Arabian Small-Scaled Burrowing Asp,"Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis aterrima,GÜNTHER 1863,,"E: Mole Viper, Slender Burrowing Asp
G: Erdviper","Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis battersbyi,(DE WITTE 1959),,"Battersby’s Burrowing Asp, Battersby’s Mole Viper","Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis bibronii,SMITH 1849,"Atractaspis bibronii bibroni SMITH 1849
Atractaspis bibronii rostrata GÜNTHER 1868","Southern or Bibron's Burrowing Asp, Mole Viper","Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis boulengeri,MOCQUARD 1897,"Atractaspis boulengeri boulengeri MOCQUARD 1897
Atractaspis boulengeri mixta LAURENT 1945: 332
Atractaspis boulengeri schmidti LAURENT 1945
Atractaspis boulengeri schultzei (STERNFELD 1917: 489)
Atractaspis boulengeri vanderborghti LAURENT 1956: 310
Atractaspis boulengeri matschiensis WERNER 1897",Mole Viper,"Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis congica,PETERS 1877,"Atractaspis congica congica PETERS 1877
Atractaspis congica leleupi LAURENT 1950
Atractaspis congica orientalis LAURENT 1945","E: Congo Stiletto Snake
orientalis: Eastern Congo Burrowing Asp","Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis corpulenta,(HALLOWELL 1854),"Atractaspis corpulenta corpulenta (HALLOWELL, 1854)
Atractaspis corpulenta kivuensis LAURENT 1958
Atractaspis corpulenta leucura MOCQUARD 1885",Mole Viper,"Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis dahomeyensis,BOCAGE 1887,,Mole Viper,"Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis duerdeni,GOUGH 1907,,Duerden's Or Beaked Burrowing Asp,"Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis engaddensis,HAAS 1950,,Israeli Mole Viper,"Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis engdahli,LÖNNBERG & ANDERSSON 1913,,Mole Viper,"Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis fallax,PETERS 1867,,"Peters’ Burrowing Asp, Mole Viper","Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis irregularis,(REINHARDT 1843),"Atractaspis irregularis angeli LAURENT 1950
Atractaspis irregularis bipostocularis BOULENGER 1905
Atractaspis irregularis irregularis (REINHARDT 1843)
Atractaspis irregularis parkeri LAURENT 1945: 316
Atractaspis irregularis uelensis LAURENT 1945: 320","Variable Burrowing Asp, Mole Viper","Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis leucomelas,BOULENGER 1895,,"Ogaden Burrowing Asp, Mole Viper","Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis magrettii,SCORTECCI 1928,,Magretti’s Burrowing Asp,"Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis microlepidota,GÜNTHER 1866,,Small-Scaled Burrowing Asp,"Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis micropholis,GÜNTHER 1872,,Sahelian Burrowing Asp,"Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis phillipsi,BARBOUR 1913,,"E: Phillips’ Burrowing Asp
G: Phillips Erdviper","Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis reticulata,SJÖSTEDT 1896,"Atractaspis reticulata brieni LAURENT 1956: 25
Atractaspis reticulata heterochilus (BOULENGER 1901)
Atractaspis reticulata reticulata SJÖSTEDT 1896",Mole Viper,"Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis scorteccii,PARKER 1949,,"Somali Burrowing Asp, Mole Viper","Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractaspis watsoni,BOULENGER 1908,,Watson’s Burrowing Asp,"Lamprophiidae, Atractaspidinae, Serpentes (snakes)"
Atractus acheronius,"PASSOS, RIVAS & BARRIO-AMORÓS 2009",,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus albuquerquei,DA CUNHA & DO NASCIMENTO 1983,,Albuquerque Ground Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus alphonsehogei,DA CUNHA & DO NASCIMENTO 1983,,Alphonse's Ground Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus altagratiae,PASSOS & FERNANDES 2008,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus alytogrammus,KÖHLER & KIECKBUSCH 2014,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus andinus,PRADO 1944,,Andean Ground Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus apophis,PASSOS & LYNCH 2010,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus arangoi,PRADO 1939,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus atratus,PASSOS & LYNCH 2010,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus attenuates,MYERS & SCHARGEL 2006,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus avernus,"PASSOS, CHIESSE, TORRES-CARVAJAL & SAVAGE 2009",,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus ayeush,ESQUEDA 2011,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus badius,(BOIE 1827),,Boie's Ground Snake (micheli: French Guyana Ground Snake),"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus balzani,BOULENGER 1898,,Bolivian Ground Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus biseriatus,PRADO 1941,,Two-lined Ground Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus bocki,WERNER 1909,,Bock's Ground Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus bocourti,BOULENGER 1894,,Bocourt's Ground Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus boettgeri,BOULENGER 1896,,Boettger's Ground Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus boulengerii,PERACCA 1896,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus caete,"PASSOS, FERNANDES, BÉRNILS & MOURA-LEITE 2010",,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus careolepis,KÖHLER & KIECKBUSCH 2014,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus carrioni,PARKER 1930,,Parker's Ground Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus caxiuana,DA COSTA PRUDENTE & SANTOS-COSTA 2006,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus charitoae,SILVA HAAD 2004,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus chthonius,PASSOS & LYNCH 2010,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus clarki,DUNN & BAILEY 1939,,Clark's Ground Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus collaris,PERACCA 1897,,Collared Ground Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus crassicaudatus,"(DUMÉRIL, BIBRON  & DUMÉRIL 1854)",,Thickhead Ground Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus darienensis,MYERS 2003,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Atractus depressiocellus,MYERS 2003,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
